gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4524429073,0,15,0,0,9,7,10,0,0,0,0,17352,6.6,17764,220,45,612,678,22.0,1735.2,16,1,1,7,9,3,1,1,0,0,16740,6.8,17086,223,48,-612,-678,22.3,1674.0
4523322393,1,16,2,0,4,4,3,0,0,0,0,15502,6.6,17035,221,53,631,1404,22.1,1550.2,21,2,1,4,4,5,1,1,0,0,14871,6.4,15631,207,48,-631,-1404,20.7,1487.1
4518805877,1,14,3,1,8,10,10,1,1,0,0,17766,7.2,18700,229,54,-680,-703,22.9,1776.6,15,2,0,10,8,12,0,0,0,0,18446,7.0,19403,243,41,680,703,24.3,1844.6
4521767127,1,17,5,1,9,3,7,0,0,0,0,17990,7.0,19289,226,51,2964,2253,22.6,1799.0,17,1,0,3,9,4,1,1,0,0,15026,6.4,17036,232,41,-2964,-2253,23.2,1502.6
4467297984,1,13,2,1,8,10,5,1,1,0,0,17136,6.8,18329,224,60,-506,-700,22.4,1713.6,14,3,0,10,8,7,0,0,0,0,17642,7.2,19029,218,34,506,700,21.8,1764.2
4480568800,1,15,5,0,7,5,6,1,0,1,0,17323,7.2,18801,240,49,1248,-243,24.0,1732.3,21,2,1,5,7,4,1,1,0,0,16075,7.2,19044,222,58,-1248,243,22.2,1607.5
4521186750,0,13,3,1,4,4,5,0,0,0,0,15801,7.2,18475,206,65,-187,-361,20.6,1580.1,17,2,0,4,4,3,1,1,0,0,15988,7.2,18836,251,66,187,361,25.1,1598.8
4451815027,0,13,5,0,5,4,8,0,0,0,0,16059,7.0,18553,216,48,-1694,-1,21.6,1605.9,22,6,1,4,5,5,2,1,1,1,17753,7.2,18554,231,52,1694,1,23.1,1775.3
4501002561,1,15,2,1,7,3,5,1,0,1,0,16178,7.2,18656,216,47,381,203,21.6,1617.8,16,1,0,3,7,3,1,1,0,0,15797,7.0,18453,253,52,-381,-203,25.3,1579.7
4497452611,0,19,7,0,3,4,5,0,0,0,0,15347,6.8,17612,243,48,-704,-193,24.3,1534.7,14,2,1,4,3,3,1,1,0,0,16051,6.8,17805,220,60,704,193,22.0,1605.1
4462059327,0,13,2,0,5,6,5,0,0,0,0,16084,6.8,17317,219,46,-859,-2114,21.9,1608.4,17,1,1,6,5,5,1,1,0,0,16943,7.4,19431,244,60,859,2114,24.4,1694.3
4524114538,1,43,5,0,4,7,11,0,0,0,0,14657,6.2,15612,194,48,-2710,-2319,19.4,1465.7,14,2,1,7,4,9,1,1,0,0,17367,7.0,17931,227,60,2710,2319,22.7,1736.7
4524572866,1,21,5,1,7,2,8,0,0,0,0,17314,7.2,18785,207,47,3307,1705,20.7,1731.4,18,1,0,2,7,3,2,1,1,0,14007,7.0,17080,195,48,-3307,-1705,19.5,1400.7
4522165708,1,14,2,1,6,8,5,0,0,0,0,15913,6.8,16789,197,45,-483,320,19.7,1591.3,16,2,0,8,6,7,1,0,1,0,16396,6.6,16469,187,44,483,-320,18.7,1639.6
4451728013,0,15,7,0,11,3,14,0,0,0,0,18754,7.6,20402,202,52,4074,3921,20.2,1875.4,34,1,1,3,11,6,1,1,0,0,14680,6.8,16481,200,44,-4074,-3921,20.0,1468.0
4469829210,1,34,1,1,9,4,10,2,1,1,0,18303,7.2,19140,263,58,2642,366,26.3,1830.3,16,0,0,4,9,2,0,0,0,0,15661,7.0,18774,231,49,-2642,-366,23.1,1566.1
4479288028,1,27,5,1,4,6,3,2,1,1,0,16485,7.2,19097,250,68,-264,315,25.0,1648.5,38,3,0,6,4,9,0,0,0,0,16749,7.2,18782,233,49,264,-315,23.3,1674.9
4488824515,0,16,3,1,7,9,4,1,1,0,0,16808,6.8,17370,231,38,-361,1686,23.1,1680.8,18,2,0,9,7,13,0,0,0,0,17169,6.4,15684,214,35,361,-1686,21.4,1716.9
4526831999,1,12,3,0,4,7,3,1,0,1,1,16359,6.8,17785,229,43,-1112,-41,22.9,1635.9,27,4,1,7,4,7,1,1,0,0,17471,6.8,17826,208,56,1112,41,20.8,1747.1
4525020504,1,16,3,1,7,6,7,0,0,0,0,17568,6.8,18166,236,64,1308,544,23.6,1756.8,26,2,0,6,7,6,0,0,0,0,16260,7.0,17622,207,40,-1308,-544,20.7,1626.0
4506444095,1,17,3,1,9,2,7,1,0,1,0,17017,7.0,19023,204,50,2350,2705,20.4,1701.7,13,3,0,2,9,3,1,1,0,0,14667,6.6,16318,220,72,-2350,-2705,22.0,1466.7
4527528419,0,13,6,1,9,2,12,0,0,0,0,17440,7.0,18112,213,36,3422,1091,21.3,1744.0,44,1,0,2,9,1,0,0,0,0,14018,6.8,17021,216,56,-3422,-1091,21.6,1401.8
4502966435,1,16,3,1,4,4,1,1,0,1,0,16516,7.4,19168,259,60,1234,1855,25.9,1651.6,9,2,0,4,4,5,0,0,0,0,15282,6.8,17313,229,44,-1234,-1855,22.9,1528.2
4523704801,0,38,0,1,5,5,3,2,1,1,0,15548,7.4,18820,229,56,-826,38,22.9,1554.8,10,20,0,5,5,6,0,0,0,0,16374,7.2,18782,225,66,826,-38,22.5,1637.4
4526114014,0,15,1,0,1,5,2,0,0,0,0,13383,6.4,15553,193,46,-4079,-2994,19.3,1338.3,17,1,1,5,1,5,1,1,0,0,17462,7.0,18547,245,53,4079,2994,24.5,1746.2
4464579175,0,15,3,1,6,4,7,1,1,0,0,16279,7.0,18119,227,44,1079,784,22.7,1627.9,16,2,0,4,6,4,0,0,0,0,15200,6.6,17335,223,55,-1079,-784,22.3,1520.0
4513306375,0,10,3,0,5,10,7,1,1,0,0,14885,6.4,15463,170,41,-3695,-4018,17.0,1488.5,19,1,1,10,5,8,1,0,1,0,18580,7.2,19481,241,59,3695,4018,24.1,1858.0
4514193601,1,11,3,0,7,3,7,0,0,0,0,16464,7.2,18030,209,36,1474,963,20.9,1646.4,14,3,1,3,7,3,0,0,0,0,14990,6.6,17067,225,45,-1474,-963,22.5,1499.0
4515879923,0,14,4,1,5,11,7,1,0,1,0,15285,6.6,15530,185,44,-2302,-1871,18.5,1528.5,44,2,0,11,5,14,1,1,0,0,17587,6.8,17401,165,44,2302,1871,16.5,1758.7
4477299853,1,18,4,1,3,3,4,0,0,0,0,15332,7.0,17832,229,55,359,-386,22.9,1533.2,39,2,0,3,3,0,1,1,0,0,14973,7.0,18218,242,48,-359,386,24.2,1497.3
4441887841,1,13,0,1,5,2,3,1,1,0,0,15397,6.8,18585,204,68,1516,709,20.4,1539.7,36,0,0,2,5,1,0,0,0,0,13881,7.0,17876,196,44,-1516,-709,19.6,1388.1
4512891613,0,18,1,1,8,3,10,0,0,0,0,17818,7.2,19558,238,44,2534,1730,23.8,1781.8,11,3,0,3,8,2,0,0,0,0,15284,7.0,17828,223,60,-2534,-1730,22.3,1528.4
4513432258,1,14,2,1,8,2,9,1,0,1,0,17274,7.0,18134,233,39,3640,2348,23.3,1727.4,12,5,0,2,8,0,0,0,0,0,13634,6.4,15786,202,44,-3640,-2348,20.2,1363.4
4466967958,1,16,3,0,7,4,5,1,1,0,0,16283,7.2,19282,206,63,-30,1427,20.6,1628.3,15,1,1,4,7,5,0,0,0,0,16313,7.0,17855,217,48,30,-1427,21.7,1631.3
4472468602,0,18,4,1,5,3,10,0,0,0,0,15496,6.6,16654,184,47,-157,-269,18.4,1549.6,17,3,0,3,5,4,1,1,0,0,15653,6.6,16923,229,55,157,269,22.9,1565.3
4495708706,0,18,2,1,3,10,4,0,0,0,0,14557,6.4,15128,200,48,-3582,-5395,20.0,1455.7,16,0,0,10,3,10,2,1,1,0,18139,7.6,20523,246,63,3582,5395,24.6,1813.9
4487406430,1,18,5,0,10,4,14,1,1,0,0,18541,7.0,18196,210,48,4362,2989,21.0,1854.1,43,3,1,4,10,2,0,0,0,0,14179,6.4,15207,176,30,-4362,-2989,17.6,1417.9
4477545606,0,14,2,0,10,14,6,0,0,0,0,16665,6.8,17063,189,26,-3701,-2739,18.9,1666.5,12,1,1,14,10,11,1,1,0,0,20366,7.4,19802,220,54,3701,2739,22.0,2036.6
4473969390,0,16,6,1,4,16,5,0,0,0,0,14813,6.0,14354,198,20,-5062,-5699,19.8,1481.3,21,7,0,16,4,22,2,1,1,0,19875,7.4,20053,250,45,5062,5699,25.0,1987.5
4515594785,1,18,1,1,7,1,11,1,1,0,0,17865,7.4,19102,238,53,3274,1659,23.8,1786.5,12,1,0,1,7,1,0,0,0,0,14591,6.8,17443,240,50,-3274,-1659,24.0,1459.1
4500100836,0,21,2,0,8,8,3,0,0,0,0,16214,6.8,17234,203,48,94,-445,20.3,1621.4,17,4,1,8,8,6,0,0,0,0,16120,7.0,17679,168,48,-94,445,16.8,1612.0
4480429854,1,13,1,1,7,4,6,1,1,0,0,16988,7.2,18623,196,56,1575,-516,19.6,1698.8,12,0,0,4,7,1,0,0,0,0,15413,7.2,19139,224,76,-1575,516,22.4,1541.3
4472715891,1,14,1,0,13,7,11,0,0,0,0,19253,7.2,19378,212,48,3044,1261,21.2,1925.3,11,0,1,7,13,5,1,1,0,0,16209,7.2,18117,212,55,-3044,-1261,21.2,1620.9
4506588820,1,17,2,0,6,8,6,1,0,1,1,16914,6.4,16785,184,42,302,-1958,18.4,1691.4,52,4,1,8,6,6,1,1,0,0,16612,7.2,18743,208,60,-302,1958,20.8,1661.2
4489550843,1,16,2,1,6,3,5,1,1,0,0,16931,7.0,18085,225,54,2443,1566,22.5,1693.1,15,2,0,3,6,4,0,0,0,0,14488,6.4,16519,201,61,-2443,-1566,20.1,1448.8
4474969616,1,20,3,0,11,5,9,1,1,0,1,20245,7.2,18815,245,47,4733,1669,24.5,2024.5,124,1,1,5,11,8,0,0,0,0,15512,6.8,17146,182,52,-4733,-1669,18.2,1551.2
4488784073,1,37,4,0,6,10,6,0,0,0,0,16413,7.0,17648,204,49,-2461,-1828,20.4,1641.3,16,4,1,10,6,13,1,1,0,0,18874,7.4,19476,223,64,2461,1828,22.3,1887.4
4447660498,1,14,0,0,4,4,3,0,0,0,0,15548,6.8,17592,221,54,-112,398,22.1,1554.8,14,1,1,4,4,3,2,1,1,0,15660,6.8,17194,232,63,112,-398,23.2,1566.0
4524780505,1,18,3,1,6,2,6,1,1,0,0,16868,6.8,18060,245,52,1982,990,24.5,1686.8,16,2,0,2,6,6,0,0,0,0,14886,6.8,17070,227,60,-1982,-990,22.7,1488.6
4470267464,0,10,1,1,3,11,2,0,0,0,0,15059,6.8,17650,200,57,-3606,-1971,20.0,1505.9,12,1,0,11,3,18,1,1,0,0,18665,7.2,19621,208,46,3606,1971,20.8,1866.5
4467316184,1,13,0,0,7,6,4,1,1,0,1,17742,7.0,18795,203,64,2294,2616,20.3,1774.2,13,1,1,6,7,6,0,0,0,0,15448,6.6,16179,186,40,-2294,-2616,18.6,1544.8
4460351665,0,41,2,1,8,7,15,0,0,0,0,16867,6.8,17923,228,37,150,-446,22.8,1686.7,14,1,0,7,8,5,1,1,0,0,16717,7.2,18369,222,44,-150,446,22.2,1671.7
4525152197,1,13,3,0,3,7,3,1,0,1,1,16180,6.8,17570,229,45,-981,264,22.9,1618.0,12,1,1,7,3,11,1,1,0,0,17161,6.8,17306,230,48,981,-264,23.0,1716.1
4455125565,0,15,4,0,3,11,2,0,0,0,0,14377,6.4,15120,158,44,-5141,-4745,15.8,1437.7,20,3,1,11,3,12,1,1,0,1,19518,7.4,19865,241,59,5141,4745,24.1,1951.8
4481132902,0,13,0,0,6,12,4,0,0,0,0,16048,6.6,16740,209,40,-2954,-2865,20.9,1604.8,15,2,1,12,6,15,0,0,0,0,19002,7.2,19605,206,55,2954,2865,20.6,1900.2
4519991058,1,38,1,1,7,3,7,1,1,0,0,16674,7.2,18431,221,48,2176,1739,22.1,1667.4,14,1,0,3,7,3,0,0,0,0,14498,6.6,16692,212,35,-2176,-1739,21.2,1449.8
4516935258,1,18,0,0,3,4,6,1,1,0,0,14988,6.4,15830,214,52,-1093,-1958,21.4,1498.8,13,5,1,4,3,4,0,0,0,0,16081,6.8,17788,237,44,1093,1958,23.7,1608.1
4506382089,1,13,6,1,15,4,12,1,0,1,0,19987,7.2,19679,194,44,4805,3808,19.4,1998.7,16,1,0,4,15,4,1,1,0,0,15182,6.4,15871,194,45,-4805,-3808,19.4,1518.2
4464439713,1,17,2,1,8,4,7,1,0,1,0,16784,6.6,17242,212,40,1424,1060,21.2,1678.4,13,4,0,4,8,5,0,0,0,0,15360,6.4,16182,180,61,-1424,-1060,18.0,1536.0
4515376019,0,18,2,1,8,6,5,2,1,1,0,16650,6.8,17551,233,37,907,-411,23.3,1665.0,11,6,0,6,8,3,0,0,0,0,15743,6.6,17962,195,66,-907,411,19.5,1574.3
4522140067,0,13,1,0,6,8,10,1,1,0,0,15678,6.6,17592,181,44,-1859,-1340,18.1,1567.8,12,3,1,8,6,6,0,0,0,0,17537,7.2,18932,214,59,1859,1340,21.4,1753.7
4469179994,0,56,3,1,8,6,17,0,0,0,0,16731,6.4,16329,205,56,266,-912,20.5,1673.1,17,4,0,6,8,6,1,1,0,0,16465,6.6,17241,218,35,-266,912,21.8,1646.5
4486403546,0,14,3,0,6,4,6,0,0,0,0,15508,7.0,17029,193,42,-745,156,19.3,1550.8,13,6,1,4,6,3,1,1,0,0,16253,6.6,16873,250,40,745,-156,25.0,1625.3
4475586744,1,13,2,1,5,4,3,1,1,0,0,16261,7.2,19301,221,51,1320,839,22.1,1626.1,15,1,0,4,5,6,0,0,0,0,14941,7.0,18462,204,60,-1320,-839,20.4,1494.1
4519775314,1,24,2,0,3,3,4,0,0,0,0,14979,7.0,17553,237,48,-1171,-496,23.7,1497.9,13,2,1,3,3,3,0,0,0,0,16150,7.0,18049,251,52,1171,496,25.1,1615.0
4477654399,0,20,4,0,4,6,4,1,0,1,0,15888,7.4,18421,234,65,-205,1064,23.4,1588.8,18,2,1,6,4,7,0,0,0,0,16093,7.0,17357,217,32,205,-1064,21.7,1609.3
4463154481,0,38,3,0,5,6,6,0,0,0,0,15590,7.2,18314,211,36,-816,332,21.1,1559.0,14,1,1,6,5,4,0,0,0,0,16406,7.0,17982,227,60,816,-332,22.7,1640.6
4520554639,0,19,2,1,7,8,5,1,1,0,0,17125,7.2,18785,240,52,449,1210,24.0,1712.5,16,3,0,8,7,13,0,0,0,0,16676,7.0,17575,177,48,-449,-1210,17.7,1667.6
4525085113,0,16,1,0,1,9,1,0,0,0,0,13797,6.2,15622,173,60,-5533,-4951,17.3,1379.7,35,2,1,9,1,10,2,1,1,0,19330,7.4,20573,256,59,5533,4951,25.6,1933.0
4481697328,0,20,5,1,9,4,2,2,1,1,0,16730,7.0,19072,198,68,178,424,19.8,1673.0,22,9,0,4,9,3,0,0,0,0,16552,7.2,18648,245,56,-178,-424,24.5,1655.2
4445314635,0,13,2,0,5,14,6,1,1,0,0,15120,6.6,16713,167,48,-4767,-5061,16.7,1512.0,15,1,1,14,5,9,0,0,0,0,19887,7.8,21774,238,44,4767,5061,23.8,1988.7
4505058404,0,14,3,0,2,5,1,0,0,0,0,14815,7.0,17728,226,59,-2116,-2156,22.6,1481.5,16,5,1,5,2,6,1,0,1,0,16931,7.2,19884,237,80,2116,2156,23.7,1693.1
4519077677,0,15,2,1,10,8,9,0,0,0,0,17047,6.8,17725,192,38,-537,29,19.2,1704.7,15,2,0,8,10,8,0,0,0,0,17584,7.0,17696,207,44,537,-29,20.7,1758.4
4483417316,1,36,3,1,7,4,4,1,1,0,0,16849,7.6,20518,234,68,1116,2834,23.4,1684.9,13,1,0,4,7,6,0,0,0,0,15733,6.8,17684,237,48,-1116,-2834,23.7,1573.3
4465268169,0,31,2,1,5,5,6,0,0,0,0,16256,7.2,17524,217,51,329,-994,21.7,1625.6,15,5,0,5,5,5,0,0,0,0,15927,7.2,18518,224,53,-329,994,22.4,1592.7
4520801311,0,13,13,1,8,7,12,1,1,0,0,17018,7.0,17105,190,56,1096,120,19.0,1701.8,41,2,0,7,8,4,0,0,0,0,15922,6.8,16985,196,47,-1096,-120,19.6,1592.2
4523578015,1,14,1,0,7,3,6,0,0,0,0,16060,7.0,18431,228,44,794,577,22.8,1606.0,16,1,1,3,7,4,0,0,0,0,15266,7.0,17854,213,44,-794,-577,21.3,1526.6
4507962860,1,58,2,1,8,4,7,1,1,0,0,17446,7.0,19285,223,61,2322,1048,22.3,1744.6,14,0,0,4,8,1,0,0,0,0,15124,6.8,18237,222,56,-2322,-1048,22.2,1512.4
4468897827,1,43,3,1,2,4,1,1,1,0,0,15377,7.0,17617,229,56,-166,-712,22.9,1537.7,79,7,0,4,2,2,0,0,0,0,15543,7.0,18329,214,47,166,712,21.4,1554.3
4523617002,0,13,1,0,11,11,13,0,0,0,0,18592,6.8,17780,213,44,981,42,21.3,1859.2,14,1,1,11,11,13,1,1,0,0,17611,7.0,17738,197,42,-981,-42,19.7,1761.1
4519585226,1,36,4,1,3,7,3,0,0,0,0,15040,6.6,16582,205,48,-952,-1268,20.5,1504.0,16,2,0,7,3,4,2,1,1,0,15992,7.0,17850,205,44,952,1268,20.5,1599.2
4465323789,0,19,1,0,5,11,8,1,1,0,0,15838,7.0,17892,236,33,-2279,-2155,23.6,1583.8,18,4,1,11,5,7,0,0,0,0,18117,7.4,20047,235,52,2279,2155,23.5,1811.7
4500946527,0,17,3,0,2,8,4,0,0,0,0,14845,6.4,16713,236,49,-3193,-2101,23.6,1484.5,120,3,1,8,2,14,1,1,0,0,18038,7.2,18814,207,61,3193,2101,20.7,1803.8
4515511619,1,12,4,0,7,2,9,1,1,0,0,16664,7.2,18875,244,49,2543,965,24.4,1666.4,17,2,1,2,7,0,0,0,0,0,14121,7.0,17910,204,59,-2543,-965,20.4,1412.1
4522587256,1,15,3,0,4,11,3,0,0,0,0,14927,6.4,16195,195,44,-2597,-1718,19.5,1492.7,20,3,1,11,4,10,1,1,0,0,17524,7.0,17913,221,46,2597,1718,22.1,1752.4
4476985915,0,40,5,0,3,5,4,0,0,0,0,14710,6.8,16797,227,34,-1799,-1942,22.7,1471.0,19,4,1,5,3,8,1,1,0,0,16509,7.0,18739,204,75,1799,1942,20.4,1650.9
4457086177,1,65,2,1,9,2,12,2,1,1,0,18890,7.2,19533,236,48,4237,2338,23.6,1889.0,20,3,0,2,9,4,0,0,0,0,14653,6.6,17195,226,59,-4237,-2338,22.6,1465.3
4470543217,1,38,5,0,14,8,17,1,1,0,0,20305,7.4,19846,239,55,3072,3561,23.9,2030.5,17,4,1,8,14,9,0,0,0,0,17233,6.8,16285,189,40,-3072,-3561,18.9,1723.3
4523826752,1,18,3,1,9,5,9,0,0,0,0,16988,6.6,17774,213,40,1605,755,21.3,1698.8,15,2,0,5,9,4,2,1,1,0,15383,6.6,17019,203,48,-1605,-755,20.3,1538.3
4525204773,0,18,5,1,6,5,8,1,1,0,0,16660,6.8,17964,241,44,850,-98,24.1,1666.0,14,5,0,5,6,4,0,0,0,0,15810,7.0,18062,215,39,-850,98,21.5,1581.0
4487201030,0,22,1,0,7,6,4,1,0,1,0,16680,6.8,17712,196,43,-72,-118,19.6,1668.0,16,5,1,6,7,5,0,0,0,0,16752,7.0,17830,223,44,72,118,22.3,1675.2
4526101033,0,19,2,1,4,7,10,0,0,0,0,14929,6.2,15842,223,34,-3291,-2502,22.3,1492.9,19,3,0,7,4,8,2,1,1,1,18220,7.2,18344,248,56,3291,2502,24.8,1822.0
4515717672,0,14,2,0,4,7,5,0,0,0,0,16176,7.0,18293,254,59,-992,-804,25.4,1617.6,50,4,1,7,4,6,1,1,0,0,17168,6.8,19097,262,48,992,804,26.2,1716.8
4525858898,1,18,1,1,6,7,7,0,0,0,0,16592,7.0,18393,221,44,813,1232,22.1,1659.2,19,4,0,7,6,8,0,0,0,0,15779,7.0,17161,195,47,-813,-1232,19.5,1577.9
4445960695,1,15,1,1,5,3,5,2,1,1,0,16030,7.2,19449,240,52,970,748,24.0,1603.0,52,0,0,3,5,4,0,0,0,0,15060,7.0,18701,218,52,-970,-748,21.8,1506.0
4469649522,0,53,5,0,4,11,3,0,0,0,0,15440,6.8,16864,207,44,-3368,-3384,20.7,1544.0,17,1,1,11,4,17,0,0,0,0,18808,7.4,20248,216,68,3368,3384,21.6,1880.8
4486208789,1,18,3,0,3,7,4,0,0,0,0,13991,6.4,16073,203,21,-3756,-3280,20.3,1399.1,48,8,1,7,3,4,0,0,0,0,17747,7.2,19353,256,53,3756,3280,25.6,1774.7
4501126526,1,14,0,1,6,4,12,2,1,1,0,16939,7.0,17733,211,56,1419,731,21.1,1693.9,18,3,0,4,6,6,0,0,0,0,15520,6.6,17002,227,54,-1419,-731,22.7,1552.0
4519799499,0,19,4,1,5,5,6,0,0,0,0,16780,7.0,19102,253,63,774,1187,25.3,1678.0,17,6,0,5,5,7,1,1,0,0,16006,7.0,17915,233,52,-774,-1187,23.3,1600.6
4499721373,0,18,4,1,6,5,5,1,1,0,1,17639,7.0,17826,247,48,1181,-683,24.7,1763.9,14,3,0,5,6,6,1,0,1,0,16458,7.2,18509,240,55,-1181,683,24.0,1645.8
4506887349,1,14,7,0,3,2,3,1,1,0,0,16075,7.2,19032,251,63,597,559,25.1,1607.5,15,4,1,2,3,3,0,0,0,0,15478,7.0,18473,244,44,-597,-559,24.4,1547.8
4527238809,0,14,3,1,5,8,6,0,0,0,0,14557,6.4,15691,169,52,-3666,-2993,16.9,1455.7,17,2,0,8,5,8,0,0,0,0,18223,7.2,18684,235,52,3666,2993,23.5,1822.3
4466034400,0,15,1,1,2,13,2,0,0,0,0,14712,6.2,15826,202,52,-4016,-3206,20.2,1471.2,17,2,0,13,2,17,1,1,0,0,18728,7.0,19032,253,48,4016,3206,25.3,1872.8
4435697365,1,17,2,1,5,2,5,2,1,1,0,17446,7.4,20350,255,63,3229,3548,25.5,1744.6,14,2,0,2,5,2,0,0,0,0,14217,6.6,16802,221,48,-3229,-3548,22.1,1421.7
4413141960,1,17,2,1,2,2,3,0,0,0,0,14619,6.6,16874,244,40,622,-1048,24.4,1461.9,41,3,0,2,2,1,1,1,0,0,13997,6.8,17922,198,51,-622,1048,19.8,1399.7
4522207483,1,31,1,1,11,9,8,0,0,0,0,18649,7.2,19509,207,57,1641,1386,20.7,1864.9,7,1,0,9,11,9,0,0,0,0,17008,7.0,18123,199,39,-1641,-1386,19.9,1700.8
4525597127,0,18,2,0,3,3,4,1,1,0,0,15008,7.0,18344,211,56,-37,1144,21.1,1500.8,17,3,1,3,3,3,0,0,0,0,15045,6.8,17200,221,47,37,-1144,22.1,1504.5
4520393840,0,18,3,1,9,7,13,1,1,0,0,17682,6.6,17214,195,51,724,241,19.5,1768.2,40,3,0,7,9,9,0,0,0,0,16958,6.6,16973,229,48,-724,-241,22.9,1695.8
4521204334,1,15,0,1,12,5,13,1,0,1,0,19201,7.2,18883,214,67,3982,3457,21.4,1920.1,12,2,0,5,12,7,0,0,0,0,15219,6.2,15426,182,47,-3982,-3457,18.2,1521.9
4492511838,1,15,3,1,10,3,8,1,0,1,0,17802,7.2,19007,222,34,3168,2910,22.2,1780.2,13,4,0,3,10,5,0,0,0,0,14634,6.6,16097,198,52,-3168,-2910,19.8,1463.4
4513796211,0,14,0,0,8,12,5,0,0,0,0,16024,7.0,17294,212,46,-2370,-2104,21.2,1602.4,18,3,1,12,8,10,1,1,0,0,18394,7.4,19398,194,61,2370,2104,19.4,1839.4
4470651076,1,12,3,1,13,4,11,1,1,0,0,19077,7.2,18861,215,63,3669,3030,21.5,1907.7,17,1,0,4,13,5,0,0,0,0,15408,6.4,15831,207,45,-3669,-3030,20.7,1540.8
4510122654,0,13,2,0,4,7,3,0,0,0,0,14156,6.6,16075,177,43,-3906,-2509,17.7,1415.6,13,0,1,7,4,7,0,0,0,1,18062,7.2,18584,233,48,3906,2509,23.3,1806.2
4524982969,0,17,1,1,8,9,7,0,0,0,0,16908,7.2,18246,208,59,383,1668,20.8,1690.8,39,3,0,9,8,14,1,1,0,0,16525,6.6,16578,182,30,-383,-1668,18.2,1652.5
4513290700,0,73,2,1,5,7,5,1,0,1,0,16425,7.0,18524,201,62,-1029,754,20.1,1642.5,108,1,0,7,5,11,1,1,0,0,17454,6.8,17770,225,44,1029,-754,22.5,1745.4
4522847421,0,9,3,1,6,9,6,1,1,0,0,17108,6.8,17877,211,59,-1394,-2258,21.1,1710.8,17,1,0,9,6,10,0,0,0,0,18502,7.6,20135,210,67,1394,2258,21.0,1850.2
4516555764,0,34,3,1,7,2,4,0,0,0,0,17294,7.4,19906,246,64,2480,3168,24.6,1729.4,9,3,0,2,7,2,0,0,0,0,14814,6.6,16738,218,48,-2480,-3168,21.8,1481.4
4514407181,0,17,1,1,6,7,8,1,1,0,0,16088,7.2,17857,205,62,-769,-217,20.5,1608.8,16,0,0,7,6,7,1,0,1,0,16857,7.0,18074,202,62,769,217,20.2,1685.7
4523961836,1,35,0,1,7,6,6,0,0,0,0,17135,7.0,18089,227,46,754,159,22.7,1713.5,16,11,0,6,7,9,0,0,0,0,16381,6.8,17930,195,38,-754,-159,19.5,1638.1
4516066047,1,18,5,1,5,1,3,1,1,0,0,16222,7.0,18746,241,60,1997,1560,24.1,1622.2,42,4,0,1,5,0,0,0,0,0,14225,7.0,17186,234,48,-1997,-1560,23.4,1422.5
4506375047,1,128,4,1,7,4,10,2,1,1,0,18223,7.2,18996,230,52,3399,2362,23.0,1822.3,97,2,0,4,7,1,0,0,0,0,14824,6.8,16634,200,39,-3399,-2362,20.0,1482.4
4511340293,1,14,3,1,10,2,15,1,1,0,0,18142,7.2,18432,224,53,3680,2530,22.4,1814.2,15,2,0,2,10,1,0,0,0,0,14462,6.6,15902,190,53,-3680,-2530,19.0,1446.2
4515460466,0,15,1,0,5,13,2,0,0,0,0,15118,6.6,16774,214,39,-3673,-3603,21.4,1511.8,12,1,1,13,5,11,2,1,1,0,18791,7.4,20377,206,50,3673,3603,20.6,1879.1
4471240919,1,18,7,1,7,2,5,0,0,0,0,16284,7.2,18617,216,49,1496,1758,21.6,1628.4,17,6,0,2,7,3,0,0,0,0,14788,6.8,16859,225,44,-1496,-1758,22.5,1478.8
4515863775,1,16,1,1,3,2,3,1,0,1,1,16385,6.6,17307,215,42,962,-1646,21.5,1638.5,14,1,0,2,3,3,1,1,0,0,15423,7.0,18953,261,65,-962,1646,26.1,1542.3
4526932906,0,21,3,1,5,9,6,0,0,0,0,16462,7.0,17215,223,52,-922,-1305,22.3,1646.2,12,2,0,9,5,11,2,1,1,0,17384,7.2,18520,227,49,922,1305,22.7,1738.4
4522675513,1,19,6,1,4,3,2,1,1,0,0,15834,7.0,19029,258,48,782,1642,25.8,1583.4,19,5,0,3,4,3,0,0,0,0,15052,6.6,17387,238,40,-782,-1642,23.8,1505.2
4524047354,0,45,1,0,4,10,3,0,0,0,0,14396,6.6,16065,203,40,-4339,-2857,20.3,1439.6,18,2,1,10,4,4,0,0,0,0,18735,7.0,18922,234,56,4339,2857,23.4,1873.5
4523857343,0,17,2,0,5,10,6,0,0,0,0,15794,6.6,16652,203,44,-3750,-1447,20.3,1579.4,13,3,1,10,5,13,1,1,0,1,19544,6.8,18099,212,54,3750,1447,21.2,1954.4
