,blueWins,ratioFirstBlood,differenceFirstBlood,ratioKills,differenceKills,ratioDeaths,differenceDeaths,ratioAssists,differenceAssists,ratioEliteMonsters,differenceEliteMonsters,ratioDragons,differenceDragons,ratioTotalGold,differenceTotalGold,ratioAvgLevel,differenceAvgLevel,ratioTotalExperience,differenceTotalExperience,ratioTotalMinionsKilled,differenceTotalMinionsKilled,differenceGoldDiff,differenceExperienceDiff,ratioCSPerMin,differenceCSPerMin,ratioGoldPerMin,differenceGoldPerMin
708,1,1.0,1,1.125,2,0.7,-2,1.3333333333333333,3,0.0,-1,0.0,-1,1.1991997901088811,3038,1.0,1.0,1.1971453502867115,3164,1.6418918918918919,96,6076,6328,1.5477707006369428,9.600000000000001,1.1984922976073418,303.79999999999995
709,1,1.0,1,2.1666666666666665,8,0.35714285714285715,-8,3.75,12,0.0,0,0.0,0,1.3020659223106237,4519,0.9459459459459459,0.5999999999999996,1.1822423932498083,2852,1.1473684210526316,29,9038,5704,1.0954773869346734,2.900000000000002,1.3012829079246293,451.9000000000001
710,0,0.0,-1,0.5,-4,1.5,4,0.5,-2,0.0,-1,0.0,-1,0.8983845458653411,-1798,0.85,-0.20000000000000018,0.9077999693517904,-1804,0.9269406392694064,-15,-3596,-3608,0.8903508771929824,-1.5,0.8979280754248292,-179.79999999999995
711,0,0.0,-1,0.6666666666666666,-2,1.1428571428571428,2,1.2857142857142858,3,0.5,0,1.0,1,0.8638544251447478,-2468,0.7804878048780489,-0.7999999999999998,0.8629335337699989,-2552,0.896551724137931,-23,-4936,-5104,0.8630705394190871,-2.3000000000000007,0.8634259259259258,-246.80000000000018
712,1,0.0,-1,1.2,3,0.6923076923076923,-3,1.1,2,1.0,1,1.0,1,1.0405588867518951,718,0.9,0.20000000000000018,1.0750657970019453,1313,0.9323671497584541,-13,1436,2626,0.8935185185185185,-1.3000000000000007,1.040029400124385,71.79999999999995
713,1,0.0,-1,0.5454545454545454,-4,1.4285714285714286,4,0.8571428571428571,0,1.0,1,1.0,1,0.9027338767814562,-1753,0.875,0.0,0.9447302067574382,-1095,0.889763779527559,-27,-3506,-2190,0.8593155893536122,-2.6999999999999993,0.9022835605808669,-175.29999999999995
714,1,1.0,1,4.5,8,0.1,-8,6.0,11,0.5,0,0.0,-1,1.4133090522801426,5448,1.0,1.0,1.2894202423845398,4419,1.1388888888888888,26,10896,8838,1.0846560846560847,2.6000000000000014,1.4123445556566576,544.8
715,1,1.0,1,0.3333333333333333,-1,1.0,1,0.5,0,0.0,0,0.0,0,0.9934241746322283,-96,0.85,-0.20000000000000018,0.9407440409890844,-1063,0.9336099585062241,-15,-192,-2126,0.9,-1.5,0.9928184281842819,-9.599999999999909
716,0,0.0,-1,0.8333333333333334,0,0.8333333333333334,0,0.5454545454545454,-4,0.0,-1,0.0,-1,0.9137833238797505,-1519,0.8292682926829269,-0.40000000000000036,0.9225326465844649,-1488,1.0698689956331877,17,-3038,-2976,1.0294117647058822,1.6999999999999993,0.9133170814672034,-151.9000000000001
717,0,0.0,-1,0.5,-3,1.4,3,0.6666666666666666,-2,0.0,-1,0.0,-1,0.8969133595519009,-1729,0.875,0.0,0.9308393759613272,-1258,0.8546255506607929,-32,-3458,-2516,0.8220338983050847,-3.200000000000003,0.8964326127091895,-172.89999999999986
718,0,1.0,1,0.2727272727272727,-7,2.5,7,0.08333333333333333,-10,1.0,1,1.0,1,0.7466318991742721,-4663,0.7804878048780489,-0.7999999999999998,0.8099507182552165,-3624,0.759090909090909,-52,-9326,-7248,0.7292576419213974,-5.199999999999999,0.7462670358907532,-466.29999999999995
719,0,1.0,1,1.1666666666666667,2,0.625,-2,1.2857142857142858,3,0.0,-2,0.0,-1,1.0497951465490072,791,0.9230769230769231,0.40000000000000036,1.0594352809616998,1064,0.9765258215962441,-4,1582,2128,0.936936936936937,-0.3999999999999986,1.0491999496031246,79.09999999999991
720,0,0.0,-1,0.2857142857142857,-4,2.0,4,0.3333333333333333,-1,0.0,-2,0.0,-1,0.8632819694272208,-2226,0.8095238095238094,-0.6000000000000005,0.8665084095156321,-2642,0.9163179916317992,-19,-4452,-5284,0.8830645161290321,-1.9000000000000021,0.8628052521781814,-222.5999999999999
721,1,1.0,1,2.0,6,0.36363636363636365,-6,1.2857142857142858,3,0.5,0,0.0,-1,1.1763972710574653,2690,0.9230769230769231,0.40000000000000036,1.1413364188602835,2444,1.014018691588785,4,5380,4888,0.9730941704035874,0.3999999999999986,1.1757031403658296,269.0
722,0,0.0,-1,0.7142857142857143,-1,1.0,1,0.7142857142857143,-1,0.0,-1,0.0,-1,0.9801251380198749,-323,0.85,-0.20000000000000018,1.0119294315317837,214,1.0294117647058822,7,-646,428,0.9859154929577465,0.6999999999999993,0.9795843295935258,-32.299999999999955
723,1,0.0,-1,3.25,10,0.21428571428571427,-10,3.6666666666666665,9,0.5,0,0.0,-1,1.284438775510204,4238,0.9736842105263159,0.8000000000000007,1.2088242365953354,3475,1.319526627218935,55,8476,6950,1.252808988764045,5.5,1.2836632002683663,423.79999999999995
724,1,0.0,-1,1.3333333333333333,2,0.4,-2,1.0,1,0.0,-1,0.0,-1,1.050280074686583,755,0.875,0.0,0.9844086021505376,-289,0.9357429718875502,-15,1510,-578,0.9031007751937985,-1.5,1.0496501166277907,75.5
725,1,1.0,1,0.75,-1,1.0,1,0.5,-2,0.0,0,0.0,0,0.9642009023984802,-602,0.878048780487805,0.0,0.9523909616395165,-905,1.0214592274678111,6,-1204,-1810,0.9834710743801653,0.6000000000000014,0.9636859906248145,-60.200000000000045
726,1,0.0,-1,0.5714285714285714,-2,1.2,2,0.3333333333333333,-3,1.0,1,1.0,1,0.9551566702107699,-716,0.8974358974358975,0.20000000000000018,1.0320089535534416,573,0.9855769230769231,-2,-1432,1146,0.9447004608294931,-0.1999999999999993,0.954619327415927,-71.59999999999991
727,0,1.0,1,0.8461538461538461,-1,1.0,1,0.6923076923076923,-3,0.0,-2,0.0,-1,0.8802921148721997,-2425,0.8333333333333333,-0.40000000000000036,0.908334169090362,-1827,0.8838383838383839,-22,-4850,-3654,0.8454106280193237,-2.1999999999999993,0.879901356350185,-242.5
728,0,1.0,1,0.8181818181818182,-1,1.0,1,0.7142857142857143,-1,0.0,0,0.0,0,0.9435815816914549,-1027,0.813953488372093,-0.5999999999999996,0.9273822174991144,-1434,0.9451476793248945,-12,-2054,-2868,0.9105691056910568,-1.2000000000000028,0.9431157432803071,-102.70000000000005
729,0,1.0,1,2.2,7,0.3333333333333333,-7,1.7142857142857142,6,0.5,0,0.0,-1,1.1770981949010608,2856,0.902439024390244,0.20000000000000018,1.0661421452924207,1262,1.2132701421800949,46,5712,2524,1.1636363636363638,4.600000000000001,1.176441413515189,285.5999999999999
730,0,0.0,-1,1.4,3,0.5,-3,1.8,5,0.0,0,0.0,0,1.1196592065106816,1883,0.8947368421052632,0.20000000000000018,1.0583013435700577,973,1.0938967136150235,21,3766,1946,1.0495495495495497,2.1000000000000014,1.1190188727203405,188.29999999999995
731,0,1.0,1,1.0,1,0.75,-1,0.7777777777777778,-1,0.0,-1,0.0,-1,0.9627547434996486,-635,0.85,-0.20000000000000018,0.9221727228812194,-1449,0.7975708502024291,-49,-1270,-2898,0.7695312499999999,-4.900000000000002,0.9622475856014048,-63.5
732,0,1.0,1,0.6363636363636364,-3,1.25,3,0.5,-5,1.0,1,1.0,1,0.9941313885248704,-102,0.8717948717948718,0.0,1.0206833504742314,363,1.1263736263736264,24,-204,726,1.0732984293193717,2.3999999999999986,0.9936218678815489,-10.200000000000045
733,1,1.0,1,1.0833333333333333,2,0.7857142857142857,-2,0.6153846153846154,-4,1.0,1,1.0,1,1.0595184518451846,1059,0.9189189189189189,0.39999999999999947,1.0721159702765257,1185,1.1092896174863387,21,2118,2370,1.0572916666666667,2.1000000000000014,1.058982288445319,105.90000000000009
734,1,1.0,1,2.0,4,0.2857142857142857,-4,1.25,2,0.5,0,0.0,-1,1.2704088901552928,3797,0.9230769230769231,0.40000000000000036,1.132572172266919,2242,1.3596059113300492,74,7594,4484,1.3018867924528303,7.400000000000002,1.2695949313020574,379.70000000000005
735,0,1.0,1,0.875,0,0.875,0,0.45454545454545453,-5,0.0,0,0.0,0,0.8675537938844847,-2338,0.7857142857142856,-0.8000000000000007,0.8639948093431823,-2724,0.7566371681415929,-54,-4676,-5448,0.7276595744680852,-5.399999999999999,0.8671118908823362,-233.80000000000018
736,0,1.0,1,0.7777777777777778,-1,1.0,1,1.0,1,1.0,1,1.0,1,0.9556599795168383,-735,0.875,0.0,0.960623244475065,-742,0.7672413793103449,-53,-1470,-1484,0.7385892116182573,-5.300000000000001,0.9551421001926782,-73.5
737,1,0.0,-1,0.6,-3,1.2857142857142858,3,0.13333333333333333,-12,1.0,1,1.0,1,0.8817431031453171,-2018,0.7804878048780489,-0.7999999999999998,0.9259014588494358,-1345,1.2294117647058824,40,-4036,-2690,1.1675977653631284,4.0,0.8812785388127854,-201.79999999999995
738,1,0.0,-1,1.0,1,0.8181818181818182,-1,0.6363636363636364,-3,2.0,2,1.0,1,1.0293300937174592,508,0.9,0.20000000000000018,1.0640453769480698,1164,1.1082474226804124,22,1016,2328,1.0591133004926108,2.1999999999999993,1.0287944492627927,50.799999999999955
739,0,0.0,-1,0.75,0,0.75,0,1.0,1,1.0,1,1.0,1,1.0085712401925233,131,0.853658536585366,-0.20000000000000018,1.019584947720397,370,1.0789473684210527,19,262,740,1.0379746835443038,1.9000000000000021,1.0079731154454403,13.100000000000136
740,1,1.0,1,2.0,4,0.2857142857142857,-4,4.0,7,1.0,1,1.0,1,1.2767901409448261,3909,0.9473684210526316,0.6000000000000005,1.1129248527954294,1938,1.1454545454545455,33,7818,3876,1.1004366812227075,3.3000000000000007,1.2759767836919593,390.9000000000001
741,0,1.0,1,0.5714285714285714,-2,1.2,2,1.2,2,0.0,-2,0.0,-1,0.9547040423484119,-752,0.85,-0.20000000000000018,0.9071394749302888,-1764,0.9781659388646288,-4,-1504,-3528,0.9411764705882352,-0.40000000000000213,0.9541874586665063,-75.20000000000005
742,1,0.0,-1,0.3333333333333333,-1,1.0,1,0.3333333333333333,-1,0.0,0,0.0,0,0.9585913055056254,-621,0.8717948717948718,0.0,1.0176040744021257,319,1.0,1,-1242,638,0.9621848739495797,0.09999999999999787,0.9580172987358617,-62.09999999999991
743,1,0.0,-1,0.5,-3,1.4,3,0.5,-3,0.5,0,0.0,-1,0.9508736237434179,-820,0.8571428571428571,-0.20000000000000018,0.9845262122858769,-298,0.9302325581395349,-14,-1640,-596,0.8928571428571429,-1.3999999999999986,0.9503618204652832,-82.0
744,0,0.0,-1,0.7692307692307693,-2,1.0909090909090908,2,1.625,6,1.0,1,1.0,1,0.9533344365381433,-845,0.8205128205128206,-0.39999999999999947,0.9029979420434951,-1743,0.8803827751196173,-24,-1690,-3486,0.8440366972477064,-2.400000000000002,0.9528613959642739,-84.5
745,1,1.0,1,1.0,1,0.75,-1,0.7777777777777778,-1,0.0,0,0.0,0,1.1017059512957417,1563,0.8974358974358975,0.20000000000000018,1.052922497941903,901,1.1396648044692737,26,3126,1802,1.0851063829787233,2.599999999999998,1.1010607145181233,156.29999999999995
746,1,1.0,1,0.8,0,0.8,0,0.625,-2,0.0,-1,0.0,-1,1.0445954692556634,690,0.8717948717948718,0.0,1.0255670341086167,444,1.183574879227053,39,1380,888,1.134259259259259,3.8999999999999986,1.0439873213015072,69.0
747,1,1.0,1,0.9090909090909091,0,0.9090909090909091,0,0.9090909090909091,0,1.0,1,1.0,1,0.9331473444926638,-1293,0.853658536585366,-0.20000000000000018,0.9615819209039548,-713,0.7661290322580645,-57,-2586,-1426,0.7392996108949417,-5.699999999999999,0.9327136586625355,-129.29999999999995
748,1,1.0,1,2.0,7,0.38461538461538464,-7,5.0,9,0.0,-2,0.0,-1,1.25,3855,0.95,0.5999999999999996,1.09127226321922,1646,1.0700934579439252,16,7710,3292,1.0269058295964124,1.5999999999999979,1.2492706645056726,385.5
749,0,0.0,-1,0.4444444444444444,-4,1.6,4,0.5833333333333334,-4,0.0,-1,0.0,-1,0.8117079058539529,-3431,0.8461538461538461,-0.20000000000000018,0.9416971219735039,-1020,0.8558558558558559,-31,-6862,-2040,0.8225108225108224,-3.1000000000000014,0.8113073042333846,-343.0999999999999
750,1,1.0,1,1.6666666666666667,3,0.3333333333333333,-3,3.0,5,1.0,1,1.0,1,1.0682969668310478,1012,0.8974358974358975,0.20000000000000018,1.0107612143180789,191,1.0434782608695652,11,2024,382,1.00418410041841,1.1000000000000014,1.0676478530920874,101.20000000000005
751,0,1.0,1,0.6923076923076923,-3,1.2,3,1.0,1,0.0,-1,0.0,-1,0.9174036375771734,-1484,0.8157894736842106,-0.39999999999999947,0.9120961251006094,-1528,0.7918781725888325,-40,-2968,-3056,0.7572815533980581,-4.000000000000002,0.9169446297531688,-148.39999999999986
752,0,1.0,1,0.4,-5,1.8,5,0.18181818181818182,-8,0.0,-1,0.0,-1,0.8937567215712912,-1876,0.7857142857142856,-0.8000000000000007,0.8867815488073972,-2154,1.0287081339712918,7,-3752,-4308,0.9862385321100917,0.6999999999999993,0.8933016519574565,-187.5999999999999
753,0,0.0,-1,0.5555555555555556,-3,1.3333333333333333,3,0.5454545454545454,-4,0.0,-1,0.0,-1,0.8992330383480825,-1707,0.8205128205128206,-0.39999999999999947,0.9102477856261912,-1600,0.8793103448275862,-27,-3414,-3200,0.846473029045643,-2.700000000000003,0.8987558228669144,-170.70000000000005
754,1,1.0,1,0.75,-1,1.0,1,0.5555555555555556,-3,0.0,-2,0.0,-1,1.006891841549733,112,0.8717948717948718,0.0,1.0045222634508348,79,0.9601769911504425,-8,224,158,0.9234042553191489,-0.8000000000000007,1.0063295066708036,11.200000000000045
755,0,1.0,1,0.6,-1,1.0,1,0.5714285714285714,-2,1.0,1,1.0,1,0.9822818452192622,-279,0.853658536585366,-0.20000000000000018,0.9778148726509073,-411,0.9395161290322581,-14,-558,-822,0.9066147859922179,-1.3999999999999986,0.9817227422210978,-27.90000000000009
756,1,1.0,1,0.8,0,0.8,0,1.2,2,0.0,-1,0.0,-1,1.0138667007476516,218,0.853658536585366,-0.20000000000000018,0.9680123891914985,-598,1.0045454545454546,2,436,-1196,0.9650655021834063,0.20000000000000284,1.013283944309618,21.799999999999955
757,0,0.0,-1,0.4,-5,1.8,5,0.4444444444444444,-4,0.0,0,0.0,0,0.929233565586186,-1167,0.85,-0.20000000000000018,0.9323790193355411,-1265,1.2126436781609196,38,-2334,-2530,1.1530054644808743,3.8000000000000007,0.928727140607969,-116.70000000000005
758,0,0.0,-1,0.5,-2,1.25,2,0.125,-6,0.0,-1,0.0,-1,0.9422562379441229,-927,0.9,0.20000000000000018,1.0533289168598874,967,1.0737327188940091,17,-1854,1934,1.0309734513274336,1.6999999999999993,0.941728855721393,-92.70000000000005
759,0,0.0,-1,0.5555555555555556,-3,1.3333333333333333,3,0.3125,-10,0.0,-1,0.0,-1,0.8989033584647018,-1769,0.8292682926829269,-0.40000000000000036,0.9011899702507438,-1859,1.1559139784946237,30,-3538,-3718,1.1025641025641026,3.0,0.8984415139578694,-176.9000000000001
760,0,0.0,-1,0.3333333333333333,-5,2.0,5,0.1111111111111111,-7,0.0,-1,0.0,-1,0.8141986211611874,-3260,0.8292682926829269,-0.40000000000000036,0.9427105831533478,-1060,0.918918918918919,-17,-6520,-2120,0.883116883116883,-1.7000000000000028,0.8137813211845103,-326.0
761,1,1.0,1,0.5714285714285714,-2,1.2,2,3.0,5,0.5,0,1.0,1,1.0166852057842046,271,0.875,0.0,1.001132502831257,22,1.04,10,542,44,1.0,1.0,1.0161200667037245,27.100000000000136
762,0,1.0,1,0.7777777777777778,-1,1.0,1,0.42857142857142855,-7,0.5,0,1.0,1,0.8847454101003797,-2215,0.9,0.20000000000000018,0.9926427777483724,-138,1.1159420289855073,25,-4430,-276,1.0694444444444444,2.5,0.8843314618423789,-221.5
763,1,0.0,-1,1.8333333333333333,6,0.4166666666666667,-6,1.3333333333333333,4,1.0,1,0.0,0,1.349416242017674,5418,0.9230769230769231,0.40000000000000036,1.1900290356458887,3077,1.396551724137931,70,10836,6154,1.3278688524590163,7.0,1.3486333161423414,541.8
764,1,1.0,1,1.0,1,0.6,-1,0.75,0,0.0,0,0.0,0,1.0995546420006852,1454,0.9,0.20000000000000018,1.080013619339462,1411,1.0851063829787233,21,2908,2822,1.0450819672131149,2.1000000000000014,1.098877019994522,145.39999999999986
765,0,1.0,1,1.25,3,0.6363636363636364,-3,1.3333333333333333,3,0.5,0,1.0,1,1.1768898893265805,2830,0.9210526315789475,0.40000000000000036,1.0959617110379898,1605,1.1428571428571428,29,5660,3210,1.0926829268292682,2.8999999999999986,1.176227971503562,283.0
766,1,1.0,1,1.2,2,0.5714285714285714,-2,1.1428571428571428,2,0.0,-1,0.0,0,1.0128840436075321,209,0.875,0.0,0.9996237974955662,-6,0.9426229508196722,-13,418,-12,0.9090909090909091,-1.3000000000000007,1.0123196929362968,20.90000000000009
767,0,0.0,-1,1.0,1,0.5,-1,1.5,3,0.0,-2,0.0,-1,0.8923673042622547,-1749,0.8717948717948718,0.0,0.9308510638297872,-1247,0.7579365079365079,-60,-3498,-2494,0.731800766283525,-6.0,0.8918736169166462,-174.89999999999986
768,1,1.0,1,1.625,6,0.5,-6,1.4,5,1.0,1,1.0,1,1.181675139191479,3003,0.9736842105263159,0.8000000000000007,1.1856995572806113,3063,1.1194029850746268,25,6006,6126,1.0714285714285714,2.5,1.181031875642654,300.29999999999995
769,1,0.0,-1,0.8571428571428571,0,0.8571428571428571,0,1.3333333333333333,3,0.0,-1,0.0,-1,0.9496153620294792,-857,0.85,-0.20000000000000018,0.9269762686326212,-1356,0.8127659574468085,-43,-1714,-2712,0.7827868852459018,-4.299999999999997,0.9491137457448057,-85.70000000000005
770,1,1.0,1,1.2,2,0.5714285714285714,-2,1.0,1,2.0,2,1.0,1,1.0955544900335639,1396,0.8947368421052632,0.20000000000000018,1.1481110833124843,2369,1.407185628742515,69,2792,4738,1.3352272727272727,6.899999999999999,1.0948795180722892,139.60000000000014
771,0,0.0,-1,0.2,-7,3.0,7,0.25,-5,0.0,0,0.0,0,0.8555148555148555,-2484,0.8095238095238094,-0.6000000000000005,0.898521162672106,-1989,0.9313304721030042,-15,-4968,-3978,0.8966942148760331,-1.5,0.8550674105067412,-248.39999999999986
772,1,1.0,1,0.875,0,0.875,0,1.1428571428571428,2,0.5,0,1.0,1,1.0439187023145478,686,0.8947368421052632,0.20000000000000018,0.9945962173521465,-89,1.1657458563535912,31,1372,-178,1.1105263157894738,3.1000000000000014,1.0433166730744585,68.60000000000014
773,0,1.0,1,1.0,1,0.75,-1,1.125,2,0.0,-2,0.0,-1,1.0868766082587917,1419,0.8974358974358975,0.20000000000000018,1.0587300686602734,1036,1.1666666666666667,37,2838,2072,1.1199999999999999,3.6999999999999993,1.0862776314983773,141.9000000000001
774,1,1.0,1,1.1,2,0.75,-2,0.7142857142857143,-1,0.0,0,0.0,0,1.1007651559741025,1713,0.9736842105263159,0.8000000000000007,1.1056296471143632,1791,1.3,55,3426,3582,1.2380952380952381,5.5,1.1001823636684511,171.29999999999995
775,0,1.0,1,0.625,-2,1.1666666666666667,2,0.23076923076923078,-9,0.0,-1,0.0,-1,0.9958351197403075,-67,0.8048780487804879,-0.6000000000000005,0.927760133498412,-1341,1.099502487562189,21,-134,-2682,1.0523809523809524,2.1000000000000014,0.9952864838393732,-6.699999999999818
776,1,0.0,-1,0.5833333333333334,-4,1.375,4,0.7,-2,0.0,0,0.0,0,0.7958991032565945,-3891,0.7804878048780489,-0.7999999999999998,0.854476602650798,-2689,0.6940639269406392,-66,-7782,-5378,0.6666666666666666,-6.600000000000001,0.7955236397945278,-389.0999999999999
777,1,0.0,-1,2.3333333333333335,5,0.25,-5,1.6666666666666667,3,1.0,1,0.0,0,1.1671236632848916,2439,0.8947368421052632,0.20000000000000018,1.1430737506065016,2360,1.0995670995670996,24,4878,4720,1.0583333333333333,2.3999999999999986,1.1664040556278688,243.89999999999986
778,0,1.0,1,1.0,1,0.6,-1,2.0,4,0.0,-1,0.0,-1,1.033503549632582,539,0.9210526315789475,0.40000000000000036,1.0459530907250127,818,1.0632911392405062,16,1078,1636,1.024390243902439,1.5999999999999979,1.0329246281197484,53.899999999999864
779,0,0.0,-1,0.375,-4,1.75,4,0.3,-6,0.0,-1,0.0,-1,0.9157795683114744,-1431,0.9,0.20000000000000018,0.9652532391048292,-648,0.8760330578512396,-29,-2862,-1296,0.844621513944223,-2.900000000000002,0.9152950858217728,-143.10000000000014
780,0,1.0,1,0.8,-1,1.0,1,1.5,5,0.5,0,1.0,1,0.9476977114318643,-952,0.868421052631579,0.0,0.9227348847952879,-1337,0.9023255813953488,-20,-1904,-2674,0.8660714285714286,-2.0,0.9472298409215578,-95.20000000000005
781,0,0.0,-1,0.5,-1,1.0,1,0.2857142857142857,-4,0.0,-2,0.0,-1,1.0171517671517671,265,0.8947368421052632,0.20000000000000018,1.0399859080500264,682,1.188118811881188,39,530,1364,1.1374407582938388,3.8999999999999986,1.016557366404779,26.5
782,0,0.0,-1,0.7777777777777778,-1,1.0,1,0.6363636363636364,-3,0.0,-1,0.0,-1,0.9941227814954903,-100,0.875,0.0,0.9932796445431824,-120,1.0769230769230769,17,-200,-240,1.032258064516129,1.6999999999999993,0.9936024194486449,-10.0
783,0,1.0,1,0.4444444444444444,-4,1.6,4,0.7,-2,0.0,-1,0.0,-1,0.7869055304497525,-3960,0.7674418604651163,-1.0,0.8006171610591281,-4005,0.7782258064516129,-54,-7920,-8010,0.7509727626459144,-5.399999999999999,0.7865247082862827,-396.0
784,0,0.0,-1,0.7777777777777778,-1,1.0,1,0.5,-4,0.0,-1,0.0,-1,0.9842108352409462,-268,0.878048780487805,0.0,0.9920098340503996,-155,1.0135135135135136,4,-536,-310,0.974025974025974,0.3999999999999986,0.9836911885486331,-26.799999999999955
785,0,0.0,-1,0.8333333333333334,0,0.8333333333333334,0,2.3333333333333335,5,0.0,-1,0.0,0,0.8486714763329227,-2579,0.7560975609756099,-1.0,0.8005117760718575,-3819,0.5551020408163265,-108,-5158,-7638,0.5354330708661418,-10.799999999999999,0.8482237073513894,-257.89999999999986
786,1,1.0,1,0.75,-1,1.0,1,0.625,-2,0.0,0,0.0,0,1.0365992414664982,580,0.8947368421052632,0.20000000000000018,0.9967856934135936,-54,1.1526315789473685,30,1160,-108,1.100502512562814,3.0,1.0360098553288268,58.0
787,1,0.0,-1,2.6666666666666665,6,0.2222222222222222,-6,3.0,5,1.0,1,1.0,1,1.306595230908542,4064,1.0,1.0,1.2462420886075949,3736,1.2747252747252746,51,8128,7472,1.2146596858638743,5.099999999999998,1.305708468441294,406.4000000000001
788,1,1.0,1,0.8333333333333334,0,0.8333333333333334,0,0.5454545454545454,-4,0.0,-1,0.0,-1,1.0078618298873343,128,0.8292682926829269,-0.40000000000000036,0.9793808672329012,-368,1.0401785714285714,10,256,-736,1.0,1.0,1.0073006248839942,12.799999999999955
789,0,1.0,1,0.42857142857142855,-3,1.5,3,0.14285714285714285,-5,0.0,0,0.0,0,0.8872696615681079,-1871,0.85,-0.20000000000000018,0.9668326856767555,-605,0.9741379310344828,-5,-3742,-1210,0.9377593360995851,-0.5,0.8867890460427326,-187.0999999999999
790,1,1.0,1,1.3333333333333333,2,0.4,-2,1.25,2,0.0,0,0.0,0,1.0640243902439024,925,0.8205128205128206,-0.39999999999999947,0.9762721893491124,-400,1.1256038647342994,27,1850,-800,1.0787037037037037,2.6999999999999993,1.0633612630704246,92.5
791,1,1.0,1,1.125,2,0.7,-2,1.8,5,0.0,0,0.0,0,1.1250792041566342,1975,0.9210526315789475,0.40000000000000036,1.0555810748736794,969,1.0,1,3950,1938,0.9590909090909091,0.10000000000000142,1.124437970996137,197.5
792,1,1.0,1,2.0,5,0.3333333333333333,-5,1.3333333333333333,2,0.0,-1,0.0,-1,1.1571743929359823,2493,0.925,0.40000000000000036,1.1026434195725534,1826,1.0726495726495726,18,4986,3652,1.0329218106995885,1.8000000000000007,1.1565179021684315,249.29999999999995
793,1,0.0,-1,1.3333333333333333,3,0.5555555555555556,-3,1.7777777777777777,8,1.0,1,1.0,1,1.0301631465789807,478,0.9189189189189189,0.39999999999999947,1.0742889937507971,1166,0.8689320388349514,-26,956,2332,0.8325581395348837,-2.6000000000000014,1.0295771977501105,47.799999999999955
